,timestamp,Keypad4,Keypad3,Keypad2,Keypad1,Opto4,Opto3,Opto2,Opto1,TTLin2,TTLin1,Mic2,Mic1,ActClose4,ActClose3,ActClose2,ActClose1,TTLout2,TTLout1,Sounder2,Sounder1
292,6853.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
293,6865.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
294,6866.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
295,6868.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
296,6868.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
297,6885.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
298,6885.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
299,6887.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300,6887.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
301,6899.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
302,6900.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
303,6907.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
304,6953.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,7306.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
306,7309.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
307,7320.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
308,7321.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
309,7323.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
310,7323.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
311,7337.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
312,7338.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
313,7354.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
314,7355.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
315,7357.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316,7357.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
317,7369.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318,7369.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
319,7386.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
320,7386.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
321,7388.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322,7389.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
323,7401.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
324,7401.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
325,7406.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
326,7432.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,7805.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
328,7809.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
329,7822.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330,7822.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
331,7824.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
332,7824.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
333,7839.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
334,7839.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
335,7856.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
336,7856.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
337,7858.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338,7858.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
339,7871.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
340,7871.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
341,7873.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342,7873.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
343,7888.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344,7888.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
345,7890.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
346,7890.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
347,7902.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348,7903.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
349,7905.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,7905.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
351,7905.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
352,7934.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,8310.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
354,8316.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
355,8324.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
356,8324.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
357,8338.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
358,8339.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
359,8355.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360,8356.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
361,8358.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362,8358.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
363,8370.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
364,8370.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
365,8387.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
366,8387.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
367,8389.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
368,8390.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
369,8402.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
370,8402.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
371,8404.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372,8404.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
373,8416.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
374,8433.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,8803.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
376,8808.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,8808.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
378,8809.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
379,8810.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
380,8810.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
381,8827.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
382,8827.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
383,8829.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
384,8830.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
385,8842.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386,8842.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
387,8859.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388,8859.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
389,8861.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390,8861.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
391,8874.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
392,8874.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
393,8893.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394,8893.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
395,8903.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396,8933.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,9303.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398,9309.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
399,9312.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,9312.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
401,9329.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
402,9329.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
403,9331.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404,9331.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
405,9343.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
406,9344.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
407,9346.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408,9346.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
409,9360.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410,9361.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
411,9363.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412,9363.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
413,9375.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414,9375.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
415,9394.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
416,9395.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
417,9397.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
418,9397.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
419,9403.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420,9432.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,9809.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422,9814.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
423,9828.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424,9828.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
425,9830.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426,9831.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
427,9843.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428,9843.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
429,9845.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430,9845.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
431,9860.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432,9860.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
433,9862.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434,9862.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
435,9875.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
436,9875.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
437,9877.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
438,9877.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
439,9892.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440,9892.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
441,9894.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
442,9894.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
443,9909.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444,9909.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
445,9914.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
446,9932.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,10301.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
448,10302.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,10302.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
450,10310.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
451,10315.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452,10315.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
453,10317.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454,10317.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
455,10332.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
456,10332.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
457,10334.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458,10334.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
459,10346.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460,10347.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
461,10349.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
462,10349.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
463,10366.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464,10366.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
465,10368.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
466,10368.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
467,10380.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
468,10381.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
469,10397.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470,10398.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
471,10400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
472,10400.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
473,10401.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474,10436.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,10809.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
476,10812.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
477,10814.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
478,10814.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
479,10816.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
480,10817.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
481,10831.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
482,10831.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
483,10833.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484,10834.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
485,10846.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
486,10846.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
487,10848.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
488,10848.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
489,10863.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
490,10863.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
491,10865.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
492,10865.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
493,10880.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
494,10880.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
495,10897.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
496,10897.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
497,10899.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
498,10899.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
499,10912.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500,10932.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,11309.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
502,11311.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
503,11316.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
504,11316.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
505,11318.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
506,11318.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
507,11333.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
508,11333.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
509,11335.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510,11335.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
511,11337.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
512,11337.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
513,11350.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
514,11350.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
515,11367.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
516,11367.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
517,11369.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
518,11369.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
519,11381.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
520,11382.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
521,11398.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
522,11399.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
523,11401.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
524,11401.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
525,11411.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
526,11435.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,11808.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
528,11810.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
529,11819.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
530,11820.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
531,11836.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
532,11837.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
533,11839.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
534,11839.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
535,11851.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
536,11851.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
537,11868.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
538,11868.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
539,11870.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
540,11871.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
541,11883.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542,11883.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
543,11900.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
544,11900.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
545,11902.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
546,11902.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
547,11910.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
548,11949.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,12309.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550,12310.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
551,12321.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
552,12321.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
553,12336.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
554,12336.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
555,12338.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
556,12338.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
557,12340.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
558,12340.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
559,12353.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560,12353.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
561,12355.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562,12355.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
563,12370.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
564,12370.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
565,12372.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
566,12372.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
567,12384.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568,12385.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
569,12401.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
570,12402.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
571,12404.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
572,12404.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
573,12406.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
574,12406.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
575,12410.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
576,12435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,12809.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
578,12809.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
579,12810.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
580,12810.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
581,12822.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
582,12823.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
583,12839.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
584,12840.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
585,12842.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
586,12842.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
